ts,side,price,qty,type,ts_ns
1756092478618000000,A,113533.93,0.0,book,1756092478618000000
1756092478819000000,A,113533.9,0.0,book,1756092478819000000
1756092478819000000,A,113533.94,0.0,book,1756092478819000000
1756092478819000000,A,141925.84,0.0,book,1756092478819000000
1756092479819000000,A,113533.9,0.0,book,1756092479819000000
1756092479819000000,A,113533.92,0.0,book,1756092479819000000
1756092479919000000,A,113533.91,0.0,book,1756092479919000000
1756092479919000000,A,113533.95,0.58035,book,1756092479919000000
1756092480220000000,A,113533.94,0.00033,book,1756092480220000000
1756092480220000000,A,113533.99,0.34373,book,1756092480220000000
1756092480220000000,A,141925.84,9e-05,book,1756092480220000000
1756092480720000000,A,113533.99,0.0,book,1756092480720000000
1756092480820000000,A,113533.92,0.04268,book,1756092480820000000
1756092480820000000,A,113533.93,0.34373,book,1756092480820000000
1756092480920000000,A,113533.91,0.58035,book,1756092480920000000
1756092480920000000,A,113533.95,0.0,book,1756092480920000000
1756092481220000000,A,141925.84,0.00018,book,1756092481220000000
1756092481520000000,A,141925.84,0.00027,book,1756092481520000000
1756092481821000000,A,113533.9,0.04268,book,1756092481821000000
1756092481921000000,A,113533.88,0.04268,book,1756092481921000000
1756092481921000000,A,113533.89,0.58035,book,1756092481921000000
1756092481921000000,A,113533.91,0.0,book,1756092481921000000
1756092481921000000,A,113533.92,0.0,book,1756092481921000000
1756092482021000000,A,113533.87,0.58035,book,1756092482021000000
1756092482021000000,A,113533.89,0.0,book,1756092482021000000
1756092482321000000,B,113076.05,0.0,book,1756092482321000000
1756092482521000000,A,113533.86,0.00033,book,1756092482521000000
1756092482521000000,A,113533.94,0.0,book,1756092482521000000
1756092482922000000,A,113533.88,0.0,book,1756092482922000000
1756092483022000000,A,113533.87,0.0,book,1756092483022000000
1756092483022000000,A,113533.89,0.58035,book,1756092483022000000
1756092483222000000,B,113076.31,0.1224,book,1756092483222000000
1756092483222000000,B,113076.29,0.0,book,1756092483222000000
1756092483222000000,A,113533.84,0.04268,book,1756092483222000000
1756092483222000000,A,113533.85,0.21741,book,1756092483222000000
1756092483222000000,A,113533.9,0.0,book,1756092483222000000
1756092483222000000,A,113533.96,0.0,book,1756092483222000000
1756092483322000000,B,113225.36,0.0077,book,1756092483322000000
1756092483322000000,B,113076.32,0.1001,book,1756092483322000000
1756092483322000000,B,113076.3,0.0,book,1756092483322000000
1756092483322000000,B,113076.19,0.00964,book,1756092483322000000
1756092483322000000,A,113533.83,0.58035,book,1756092483322000000
1756092483322000000,A,113533.89,0.0,book,1756092483322000000
1756092483422000000,B,113225.37,0.03095,book,1756092483422000000
1756092483422000000,B,113225.35,0.0,book,1756092483422000000
1756092484223000000,A,113533.82,0.04268,book,1756092484223000000
1756092484223000000,A,113533.84,0.0,book,1756092484223000000
1756092484323000000,A,113533.81,0.58035,book,1756092484323000000
1756092484323000000,A,113533.83,0.0,book,1756092484323000000
1756092484423000000,B,113076.33,0.1224,book,1756092484423000000
1756092484423000000,B,113076.31,0.0,book,1756092484423000000
1756092484423000000,B,113053.23,0.0,book,1756092484423000000
1756092484423000000,A,113533.79,0.21741,book,1756092484423000000
1756092484423000000,A,113533.8,0.0,book,1756092484423000000
1756092484423000000,A,113533.85,0.0,book,1756092484423000000
1756092484523000000,B,113076.34,0.1001,book,1756092484523000000
1756092484523000000,B,113076.32,0.0,book,1756092484523000000
1756092484523000000,A,113533.78,0.58035,book,1756092484523000000
1756092484523000000,A,113533.81,0.0,book,1756092484523000000
1756092484623000000,A,113533.77,0.04,book,1756092484623000000
1756092484623000000,A,141925.84,0.00036,book,1756092484623000000
1756092484723000000,B,113073.98,0.02634,book,1756092484723000000
1756092484723000000,A,113533.76,0.58035,book,1756092484723000000
1756092484723000000,A,113533.78,0.0,book,1756092484723000000
1756092484823000000,A,113533.93,0.0,book,1756092484823000000
1756092484923000000,A,113533.74,0.04,book,1756092484923000000
1756092484923000000,A,113533.75,0.34373,book,1756092484923000000
1756092484923000000,A,113533.77,0.0,book,1756092484923000000
1756092485023000000,A,113533.73,0.58035,book,1756092485023000000
1756092485023000000,A,113533.76,0.0,book,1756092485023000000
1756092485223000000,B,113076.35,0.1224,book,1756092485223000000
1756092485223000000,B,113076.33,0.0,book,1756092485223000000
1756092485223000000,A,113533.7,0.21741,book,1756092485223000000
1756092485223000000,A,113533.71,0.04,book,1756092485223000000
1756092485223000000,A,113533.72,0.0,book,1756092485223000000
1756092485223000000,A,113533.79,0.0,book,1756092485223000000
1756092485223000000,A,113533.82,0.0,book,1756092485223000000
1756092485323000000,B,113225.3,0.0,book,1756092485323000000
1756092485323000000,B,113076.36,0.1001,book,1756092485323000000
1756092485323000000,B,113076.34,0.0,book,1756092485323000000
1756092485323000000,A,113533.69,0.58035,book,1756092485323000000
1756092485323000000,A,113533.73,0.0,book,1756092485323000000
1756092485523000000,A,113533.68,0.04,book,1756092485523000000
1756092485523000000,A,113533.71,0.0,book,1756092485523000000
1756092485623000000,B,113076.37,0.1224,book,1756092485623000000
1756092485623000000,B,113076.35,0.0,book,1756092485623000000
1756092485623000000,A,113533.66,0.09721,book,1756092485623000000
1756092485623000000,A,113533.67,0.58035,book,1756092485623000000
1756092485623000000,A,113533.69,0.0,book,1756092485623000000
1756092485623000000,A,113533.7,0.0,book,1756092485623000000
1756092485724000000,B,113076.39,0.1224,book,1756092485724000000
1756092485724000000,B,113076.38,0.1001,book,1756092485724000000
1756092485724000000,B,113076.37,0.0,book,1756092485724000000
1756092485724000000,B,113076.36,0.0,book,1756092485724000000
1756092485724000000,A,113533.62,0.21741,book,1756092485724000000
1756092485724000000,A,113533.63,0.0,book,1756092485724000000
1756092485724000000,A,113533.64,0.0,book,1756092485724000000
1756092485724000000,A,113533.65,0.58035,book,1756092485724000000
1756092485724000000,A,113533.66,0.0,book,1756092485724000000
1756092485724000000,A,113533.67,0.0,book,1756092485724000000
1756092485824000000,B,113076.4,0.1001,book,1756092485824000000
1756092485824000000,B,113076.38,0.0,book,1756092485824000000
1756092485824000000,A,113533.59,0.04,book,1756092485824000000
1756092485824000000,A,113533.6,0.21741,book,1756092485824000000
1756092485824000000,A,113533.61,0.58035,book,1756092485824000000
1756092485824000000,A,113533.62,0.0,book,1756092485824000000
1756092485824000000,A,113533.65,0.0,book,1756092485824000000
1756092485824000000,A,113533.68,0.0,book,1756092485824000000
1756092485924000000,A,113533.58,0.58035,book,1756092485924000000
1756092485924000000,A,113533.61,0.0,book,1756092485924000000
1756092486124000000,A,113533.57,0.04,book,1756092486124000000
1756092486124000000,A,113533.74,0.0,book,1756092486124000000
1756092486224000000,A,113533.56,0.58035,book,1756092486224000000
1756092486224000000,A,113533.58,0.0,book,1756092486224000000
1756092486424000000,A,113533.55,0.0,book,1756092486424000000
1756092486424000000,A,113533.57,0.0,book,1756092486424000000
1756092486524000000,A,113533.56,0.0,book,1756092486524000000
1756092486524000000,A,113533.58,0.58035,book,1756092486524000000
1756092486824000000,B,113225.37,0.13105,book,1756092486824000000
1756092486824000000,B,113076.4,0.0,book,1756092486824000000
1756092487124000000,A,141925.84,0.00045,book,1756092487124000000
1756092487325000000,B,113225.38,0.00459,book,1756092487325000000
1756092487325000000,A,113533.57,0.04,book,1756092487325000000
1756092487325000000,A,113533.59,0.0,book,1756092487325000000
1756092487425000000,B,113225.39,0.13105,book,1756092487425000000
1756092487425000000,B,113225.37,0.0,book,1756092487425000000
1756092487425000000,A,113533.56,0.58035,book,1756092487425000000
1756092487425000000,A,113533.58,0.0,book,1756092487425000000
1756092488125000000,B,113076.4,0.1224,book,1756092488125000000
1756092488125000000,B,113076.39,0.0,book,1756092488125000000
1756092488125000000,A,113533.54,0.04,book,1756092488125000000
1756092488125000000,A,113533.55,0.21741,book,1756092488125000000
1756092488125000000,A,113533.6,0.0,book,1756092488125000000
1756092488125000000,A,141925.84,0.00045,book,1756092488125000000
1756092488225000000,B,113076.4,0.0,book,1756092488225000000
1756092488225000000,B,113076.2,0.1224,book,1756092488225000000
1756092488225000000,A,113533.51,0.21741,book,1756092488225000000
1756092488225000000,A,113533.52,0.0,book,1756092488225000000
1756092488225000000,A,113533.53,0.58035,book,1756092488225000000
1756092488225000000,A,113533.55,0.0,book,1756092488225000000
1756092488225000000,A,113533.56,0.0,book,1756092488225000000
1756092488325000000,A,113533.5,0.58035,book,1756092488325000000
1756092488325000000,A,113533.53,0.0,book,1756092488325000000
1756092488526000000,A,113533.49,0.04,book,1756092488526000000
1756092488526000000,A,113533.57,0.0,book,1756092488526000000
1756092488626000000,A,113533.48,0.58035,book,1756092488626000000
1756092488626000000,A,113533.5,0.0,book,1756092488626000000
1756092488826000000,A,141925.84,0.00045,book,1756092488826000000
1756092488926000000,B,113076.21,0.1224,book,1756092488926000000
1756092488926000000,B,113076.2,0.0,book,1756092488926000000
1756092488926000000,A,113533.47,0.21741,book,1756092488926000000
1756092488926000000,A,113533.51,0.0,book,1756092488926000000
1756092488926000000,A,113533.75,0.0,book,1756092488926000000
1756092489026000000,A,113533.46,0.92408,book,1756092489026000000
1756092489026000000,A,113533.48,0.0,book,1756092489026000000
1756092489526000000,A,113533.45,0.0,book,1756092489526000000
1756092489526000000,A,113533.49,0.0,book,1756092489526000000
1756092489526000000,A,113533.54,0.0,book,1756092489526000000
1756092489726000000,A,113533.45,0.00033,book,1756092489726000000
1756092489726000000,A,113533.86,0.0,book,1756092489726000000
1756092489927000000,A,141925.84,0.00045,book,1756092489927000000
1756092490627000000,A,113533.45,0.04033,book,1756092490627000000
1756092490727000000,A,113533.44,0.58035,book,1756092490727000000
1756092490727000000,A,113533.46,0.34373,book,1756092490727000000
1756092491396000000,S,113225.39,0.01068,trade,1756092491396000000
1756092491428000000,B,113225.39,0.12037,book,1756092491428000000
1756092491528000000,B,113225.39,0.0,book,1756092491528000000
1756092491528000000,B,113225.37,0.1001,book,1756092491528000000
1756092491528000000,B,113225.35,0.02027,book,1756092491528000000
1756092491528000000,B,113100.97,0.00323,book,1756092491528000000
1756092491528000000,A,113533.44,0.59097,book,1756092491528000000
1756092491628000000,B,113225.39,0.12037,book,1756092491628000000
1756092491628000000,B,113225.37,0.0,book,1756092491628000000
1756092491628000000,B,113225.35,0.0,book,1756092491628000000
1756092491628000000,A,113533.43,0.04022,book,1756092491628000000
1756092491628000000,A,113533.45,0.00033,book,1756092491628000000
1756092491728000000,A,113533.42,0.59097,book,1756092491728000000
1756092491728000000,A,113533.44,0.0,book,1756092491728000000
1756092492028000000,B,113100.98,0.1224,book,1756092492028000000
1756092492028000000,B,113076.21,0.0,book,1756092492028000000
1756092492028000000,A,113533.41,0.21741,book,1756092492028000000
1756092492028000000,A,113533.47,0.0,book,1756092492028000000
1756092492128000000,A,113533.4,0.59097,book,1756092492128000000
1756092492128000000,A,113533.42,0.0,book,1756092492128000000
1756092492128000000,A,141683.11,9e-05,book,1756092492128000000
1756092492128000000,A,141925.84,0.00036,book,1756092492128000000
1756092492628000000,A,113533.39,0.04022,book,1756092492628000000
1756092492628000000,A,113533.43,0.0,book,1756092492628000000
1756092492729000000,A,113533.38,0.59097,book,1756092492729000000
1756092492729000000,A,113533.4,0.0,book,1756092492729000000
1756092492829000000,A,113533.37,0.04022,book,1756092492829000000
1756092492929000000,A,113533.36,0.59097,book,1756092492929000000
1756092492929000000,A,113533.38,0.0,book,1756092492929000000
1756092493129000000,A,113533.46,0.0,book,1756092493129000000
1756092493329000000,B,113076.11,0.0,book,1756092493329000000
1756092493329000000,A,113533.35,0.34373,book,1756092493329000000
1756092493429000000,A,113533.34,0.59097,book,1756092493429000000
1756092493429000000,A,113533.36,0.0,book,1756092493429000000
1756092493529000000,A,113533.33,0.04022,book,1756092493529000000
1756092493529000000,A,113533.37,0.0,book,1756092493529000000
1756092493629000000,A,113533.32,0.59097,book,1756092493629000000
1756092493629000000,A,113533.34,0.0,book,1756092493629000000
1756092493829000000,A,113533.31,0.0,book,1756092493829000000
1756092493829000000,A,113533.39,0.0,book,1756092493829000000
1756092495431000000,A,113533.31,0.04022,book,1756092495431000000
1756092495431000000,A,113533.33,0.0,book,1756092495431000000
1756092495531000000,A,113533.3,0.59097,book,1756092495531000000
1756092495531000000,A,113533.32,0.0,book,1756092495531000000
1756092495531000000,A,141683.11,0.00018,book,1756092495531000000
1756092495531000000,A,141925.84,0.00027,book,1756092495531000000
1756092496331000000,B,113225.4,0.00775,book,1756092496331000000
1756092496431000000,B,113225.41,0.12037,book,1756092496431000000
1756092496431000000,B,113225.39,0.0,book,1756092496431000000
1756092496431000000,A,113533.29,0.04111,book,1756092496431000000
1756092496431000000,A,113533.31,0.0,book,1756092496431000000
1756092496431000000,A,141925.84,0.00018,book,1756092496431000000
1756092496531000000,A,113533.28,0.59097,book,1756092496531000000
1756092496531000000,A,113533.3,0.0,book,1756092496531000000
1756092496531000000,A,141925.84,9e-05,book,1756092496531000000
1756092496631000000,A,113533.27,0.04111,book,1756092496631000000
1756092496731000000,A,113533.26,0.59097,book,1756092496731000000
1756092496731000000,A,113533.28,0.0,book,1756092496731000000
1756092497332000000,A,113533.25,0.00033,book,1756092497332000000
1756092497332000000,A,113533.35,0.0,book,1756092497332000000
1756092497332000000,A,113533.45,0.0,book,1756092497332000000
1756092497432000000,A,113533.24,0.34373,book,1756092497432000000
1756092497532000000,A,113533.22,0.04111,book,1756092497532000000
1756092497532000000,A,113533.23,0.59097,book,1756092497532000000
1756092497532000000,A,113533.26,0.0,book,1756092497532000000
1756092497532000000,A,113533.29,0.0,book,1756092497532000000
1756092497532000000,A,141925.84,0.0,book,1756092497532000000
1756092497632000000,A,113533.21,0.59097,book,1756092497632000000
1756092497632000000,A,113533.23,0.0,book,1756092497632000000
1756092498032000000,B,113100.99,0.1224,book,1756092498032000000
1756092498032000000,B,113100.98,0.0,book,1756092498032000000
1756092498032000000,A,113533.2,0.21741,book,1756092498032000000
1756092498032000000,A,113533.41,0.0,book,1756092498032000000
1756092498133000000,A,113533.19,0.59097,book,1756092498133000000
1756092498133000000,A,113533.21,0.0,book,1756092498133000000
1756092498533000000,A,113533.18,0.04111,book,1756092498533000000
1756092498533000000,A,113533.22,0.0,book,1756092498533000000
1756092498533000000,A,113533.27,0.0,book,1756092498533000000
1756092498633000000,A,113533.17,0.59097,book,1756092498633000000
